pushup%20(1010)_jpg.rf.7485bee940bfb044e117bfc7121d2dc0.jpg,pushups_up,328.63382,132.24731,-75.2719,334.6266,125.62327,-67.98404,334.65454,124.5495,-68.06124,334.71014,123.18549,-68.141426,334.2418,123.994545,-88.66405,333.93427,121.99868,-88.65545,333.5797,119.889694,-88.6852,328.26642,110.18242,-23.811888,326.75543,107.29547,-118.22607,320.2416,131.42177,-56.05151,319.31815,129.35902,-83.56711,285.20227,128.24837,32.5132,280.9192,105.3949,-153.69574,272.07,201.46007,39.84703,272.63834,181.95018,-181.22432,265.8944,316.1012,6.0458703,272.484,232.23486,-179.94914,277.21484,327.5245,1.9575629,275.04172,247.08737,-204.21783,278.9313,329.4113,-21.320213,289.24127,272.18823,-199.26796,272.4993,324.75418,-5.565384,286.24643,267.9976,-178.68463,193.264,184.2236,49.93059,182.24254,161.14827,-49.96987,127.34565,232.05554,62.57457,112.911415,223.38763,-74.48876,51.467514,258.025,104.5958,37.262478,270.4146,-76.06418,35.703064,255.98471,106.56699,21.293535,268.769,-80.782936,49.73986,293.234,72.70314,31.060162,321.01398,-145.61082
pushup%20(1013)_jpg.rf.eaa7847b3b5dfda84d49108354c99d22.jpg,pushups_up,136.71806,161.5573,-315.3549,138.2291,152.52034,-313.19955,140.56644,150.75465,-313.26062,142.81549,149.13062,-313.3125,133.2078,155.92569,-299.39734,132.05501,156.55368,-299.4406,130.9425,157.10112,-299.425,149.00322,148.0201,-273.22177,134.84827,156.31403,-212.16223,144.70665,164.51204,-297.64694,138.95703,168.9506,-280.18387,169.9199,189.43312,-291.38647,168.48195,172.90341,-81.66801,174.5765,278.0935,-342.70023,193.66634,214.51765,55.711784,170.23439,362.90726,-361.24875,178.66513,224.95714,194.34845,162.65842,377.01953,-389.01215,176.73096,219.39645,221.22618,160.07405,376.82037,-382.74728,169.25612,219.87119,211.40274,164.76338,371.2722,-359.28915,171.1765,223.98093,195.71379,243.71672,255.75159,-72.02352,238.16998,246.74059,71.72699,299.96127,295.60156,25.827522,292.88315,281.3976,195.897,363.02032,300.80118,161.9173,346.1901,279.24924,345.1483,376.7557,291.8686,173.58249,358.4258,275.1608,360.46747,361.38635,329.78198,133.40317,347.82562,309.34094,346.9228
pushup%20(1015)_jpg.rf.2e37666d29b36ddafdc566ba86d3213b.jpg,pushups_up,330.51923,129.5817,-225.9655,327.38962,122.74776,-211.67274,327.25168,122.40047,-211.66911,327.0974,122.08412,-211.70271,325.34204,123.238205,-237.76135,323.79987,123.21547,-237.83557,322.2293,123.207565,-237.9127,319.6778,123.48681,-141.66313,314.87628,125.166016,-260.15594,328.32275,136.12558,-198.20203,325.23654,136.47563,-232.6238,306.54382,156.46405,-53.720554,287.02557,170.02023,-290.77377,291.1753,206.6192,7.3060718,281.28793,241.28096,-310.69348,293.0174,241.35698,6.500527,289.68066,304.50943,-327.71832,293.75763,238.74522,11.409945,288.56195,308.70337,-370.8693,297.84933,240.90015,-14.312983,292.63235,308.36868,-357.14853,296.79672,243.68953,-3.7087414,299.14404,307.4685,-324.96686,229.75319,221.87119,74.08702,212.97197,218.94075,-73.99595,177.34898,245.78998,228.56888,154.76764,243.1509,58.10024,118.62952,250.3376,403.5496,97.95685,259.22107,216.17538,105.77339,247.60092,422.30737,86.7216,253.98987,231.51744,123.18425,271.25583,411.4609,99.87783,294.33994,187.22447
pushup%20(1016)_jpg.rf.0170cd30e6e3b1f46eaeefa88a2d59c7.jpg,pushups_up,129.92328,203.50673,-162.68648,128.89394,197.29329,-173.52635,129.41095,196.65387,-173.55362,130.00285,196.02435,-173.58932,128.50945,197.06053,-156.18718,128.77724,196.2478,-156.20999,129.16766,195.41441,-156.24515,137.52577,192.43959,-196.22003,136.79799,191.41496,-119.41861,136.82536,205.02628,-168.32565,136.77335,205.37466,-146.02522,169.83221,218.51869,-215.60449,164.85791,200.91284,-52.458927,172.91068,281.09207,-233.57785,168.57867,252.13934,-28.483873,173.81493,344.4023,-233.25645,162.34723,301.34598,-43.914852,165.29962,350.79193,-261.6542,158.21193,314.6366,-48.13058,162.30461,348.81476,-253.24557,159.80823,317.80554,-68.35555,166.41165,346.08185,-230.9433,163.28418,317.0149,-53.093044,224.72746,259.37076,-48.43927,224.51665,242.69348,48.26038,267.02548,286.64966,29.808092,264.42377,275.85715,142.23868,322.71463,304.15604,125.64943,311.236,289.29465,251.3804,334.99066,303.6246,133.46779,320.11493,287.54767,262.90543,321.20166,328.6044,101.52801,309.45563,309.88733,249.85133
pushup%20(1017)_jpg.rf.e8c9b09b006e92a80b3705bb51b1d814.jpg,pushups_up,136.14322,198.57669,-183.10474,135.8813,190.83423,-187.10551,137.21982,189.71924,-187.13356,138.79622,188.44463,-187.17744,133.39212,192.11884,-173.7663,132.97571,192.03255,-173.78888,132.59647,191.89894,-173.8056,146.72829,185.65648,-177.23666,140.17058,189.13922,-118.8019,142.71721,201.46085,-176.59009,139.93837,203.28908,-159.6622,172.5719,208.55118,-198.62378,166.81934,199.805,-37.287827,182.36794,272.47983,-222.21335,176.99997,245.83781,-9.97748,189.94656,338.06973,-224.98454,178.87782,284.78674,-19.179655,183.50536,343.10367,-250.56602,175.35083,294.53204,-17.619875,181.04457,340.6442,-240.37036,176.22688,300.67917,-36.55446,184.29512,339.12994,-221.88818,178.2641,295.27585,-27.044598,240.87332,244.56186,-50.320328,237.50775,237.86942,50.129967,283.04465,274.8394,25.786472,277.7776,269.5513,137.37486,329.79974,299.71353,106.86678,320.2003,285.2694,229.56012,340.46933,297.5724,113.39931,331.59042,282.87552,239.14455,327.209,326.8314,82.394806,317.54492,308.7219,225.70761
pushup%20(1019)_jpg.rf.618a4d4713f626f032087fddcf654a0b.jpg,pushups_up,131.69336,127.78554,-317.16098,132.1309,122.378075,-322.84256,133.1886,121.73857,-322.87347,134.33879,121.05242,-322.91556,130.58786,122.824234,-309.1165,130.50485,122.575066,-309.1798,130.49936,122.27861,-309.2223,141.10075,118.95625,-307.59653,136.80424,120.253654,-247.2434,136.46417,130.90387,-308.26605,134.84964,131.83832,-290.78287,175.29532,145.44576,-293.32883,156.24507,131.89197,-159.50627,179.02959,194.24863,-323.75623,179.6259,157.06575,-64.06999,183.63182,242.4087,-353.64465,170.98236,160.82248,-1.4144979,178.5703,247.41267,-385.48605,169.59882,155.03162,0.5006002,175.34349,246.86044,-388.55716,166.43776,156.06053,-9.399488,177.9372,244.98068,-356.64056,167.45474,159.34155,-3.0861945,211.58206,170.62404,-42.656094,195.72986,171.76744,42.609123,232.0515,195.4692,115.32717,215.72421,195.37997,203.11403,250.79097,213.06181,304.7973,239.43283,209.38164,400.63577,255.35054,208.79465,322.45255,244.42459,206.73238,420.9442,249.47643,231.24147,280.04932,239.02267,225.50887,394.93475
pushup%20(102)_jpg.rf.16cb8495f6980b1e08317ba636034fc4.jpg,pushups_up,256.9401,106.10727,-199.65439,254.83633,94.49407,-183.57211,254.01857,93.17738,-183.63524,253.10788,91.79012,-183.69193,254.05458,95.31696,-218.30537,252.84381,94.593124,-218.35161,251.58086,93.71862,-218.4096,242.20253,88.05195,-114.028786,241.0158,89.88782,-273.04688,250.78038,111.704704,-171.23544,249.78242,112.20377,-216.9738,205.52477,116.05162,-4.3599215,194.42656,135.16988,-327.4656,193.40623,183.7978,41.991524,166.92957,220.57811,-363.81088,203.82182,242.13443,7.17138,172.40372,315.91632,-369.05655,212.98616,253.43423,15.817403,172.52483,328.0787,-411.0979,214.58737,256.68893,-18.88281,180.88239,328.7775,-399.31396,210.13348,253.89214,-8.371672,177.78989,324.2106,-366.04623,124.645935,195.86067,91.11493,113.683426,217.88837,-91.03826,59.251938,207.6302,260.61148,25.469326,232.33473,-111.87883,7.2887583,177.36067,419.54904,-57.45569,198.13084,10.973602,3.0126944,167.24313,433.96655,-62.559402,186.03818,23.077875,-24.770414,177.61768,416.59583,-86.57861,194.38193,-25.178469
pushup%20(1021)_jpg.rf.fb19f0ab57fd49146f9854ada32c16fc.jpg,pushups_up,132.7466,212.51129,-109.016235,130.24026,206.0634,-119.733345,130.61723,205.153,-119.747856,131.07027,204.17043,-119.75229,129.8898,206.22337,-103.43435,130.02611,205.40309,-103.44528,130.27371,204.42024,-103.464035,138.46825,197.72139,-144.39673,137.91548,197.6164,-72.780525,138.59778,213.5724,-115.56821,138.36961,214.07526,-94.72514,166.85393,218.04791,-172.89902,170.77718,202.98305,-11.332522,179.68616,278.1372,-188.47385,182.68529,252.00839,17.636726,187.87135,338.11206,-182.17943,184.4108,302.05707,11.1864195,180.64897,343.187,-205.27068,179.53258,312.67865,9.9164715,178.7063,341.00183,-198.08447,178.91508,314.697,-7.9424915,182.16527,339.0574,-179.54095,182.27057,312.98572,3.1641738,229.44833,266.13498,-44.299263,231.43642,249.26338,44.120083,274.33917,287.63406,38.951885,270.18436,278.4786,132.09856,327.43335,302.28943,138.50069,318.05457,292.8779,232.21559,337.51816,300.29617,147.73045,328.08322,289.5311,242.88556,327.3283,325.86777,125.78429,317.14642,312.83664,232.41792
pushup%20(1024)_jpg.rf.6af1633b78e8a20c9c68278f5fc5214d.jpg,pushups_up,132.98534,220.72511,-172.86873,129.83366,213.34592,-183.91057,130.33185,212.06131,-183.92279,130.98413,210.6123,-183.93883,129.0651,213.86603,-165.11212,129.00755,212.969,-165.15067,129.07344,211.85722,-165.17775,138.18019,203.40463,-203.03072,136.34259,204.10844,-119.201126,139.66531,220.67691,-177.0417,138.84308,221.64743,-152.67749,171.59456,211.76031,-225.87401,161.87642,209.84764,-50.436714,179.0009,279.8026,-256.27057,174.72319,266.06696,-28.339592,186.46455,344.11774,-269.369,175.34293,312.5718,-55.645557,178.80646,351.5363,-301.74673,168.29022,318.40857,-63.805946,175.57315,349.0594,-292.5242,168.00418,319.29147,-85.50471,179.17764,346.2658,-267.4682,171.6984,317.82095,-66.30712,235.8797,256.58813,-54.309822,228.3311,250.0922,54.136482,272.10574,297.20636,43.510193,271.62033,282.3025,161.41353,326.72174,300.4649,160.3911,315.25552,290.07785,286.30402,333.7552,294.80173,171.2489,323.67874,286.58603,299.1941,327.25275,326.37115,137.61472,320.0944,316.73105,278.21426
pushup%20(1026)_jpg.rf.4c8d774d9718e86da8d55818505dbf86.jpg,pushups_up,134.48784,132.12386,-133.27899,134.44492,126.37596,-141.29973,135.13548,125.87463,-141.35089,135.9259,125.35185,-141.42087,133.59843,126.55179,-130.19556,133.69244,126.17649,-130.20642,133.8696,125.78564,-130.24104,141.72221,123.33392,-155.25941,139.19592,124.023125,-105.13895,139.29251,134.38824,-135.56183,137.7789,135.56519,-121.19699,167.96442,132.29927,-166.96962,154.9294,140.22884,-54.11046,184.59285,187.99767,-188.17178,168.4196,155.20557,7.693085,183.14026,240.76437,-194.77417,151.5216,154.40775,54.04694,178.65694,246.53008,-216.16472,146.57776,148.80556,57.695095,176.35901,245.58685,-213.96553,143.26167,150.22592,50.030273,178.17767,242.9654,-194.65097,145.71538,152.70117,51.75064,203.90599,175.86734,-33.33474,193.16525,177.04099,33.354515,228.50607,202.73032,49.305893,215.58826,201.99881,124.24622,251.84311,216.06787,154.12888,238.42471,213.69072,231.37437,256.16824,212.19498,163.51749,244.77313,210.78186,242.14957,251.77103,233.15387,135.33102,236.58742,228.22626,224.98074
pushup%20(1028)_jpg.rf.6b456a245a32e74ef1c536047a6ae3e1.jpg,pushups_up,277.84854,99.59079,-426.80817,284.48688,91.28169,-424.74692,285.85782,91.45221,-424.85703,287.22235,91.452095,-425.08182,279.2778,87.93563,-435.72495,276.50183,85.258194,-435.7863,273.2197,82.02605,-435.78873,280.8249,82.46146,-369.29236,259.78912,70.69185,-417.83646,272.02808,106.68645,-400.00504,266.73477,102.33985,-413.98663,273.77713,101.04263,-281.52747,199.30743,112.20049,-387.98068,281.38754,207.30139,-251.50964,198.24756,236.5641,-392.49628,283.9732,304.9829,-258.66348,191.7789,360.84616,-399.58655,295.2685,323.46466,-276.29904,195.64502,383.28345,-441.7118,293.1104,324.44904,-304.85773,207.70398,379.6952,-441.55795,286.97375,318.80566,-271.05716,206.69606,371.6702,-403.10455,202.97467,160.64552,34.410213,161.01059,164.21812,-34.386616,192.32426,209.91803,244.53424,122.190895,193.4899,177.83574,148.63446,208.56946,479.1914,97.40626,201.97845,429.42722,140.50912,203.58984,504.28726,88.16175,196.01013,454.52307,147.33733,234.79184,492.54654,97.853714,228.66296,429.24066
pushup%20(103)_jpg.rf.67c5264f1440e9cc24dcf6ff567faa54.jpg,pushups_up,269.56744,85.13703,-149.51064,269.952,69.40222,-139.86296,269.48904,68.12406,-139.89218,268.84393,66.75981,-139.97636,268.57697,70.04956,-165.40318,267.30914,69.3396,-165.45517,265.92084,68.48718,-165.47845,257.9137,62.835747,-89.617325,254.83385,65.31207,-205.00916,263.84418,92.860306,-127.67112,262.31445,92.88242,-160.69916,227.7126,94.0012,-16.141262,208.90787,108.03459,-234.16266,207.33429,154.79312,22.289783,182.42537,184.48058,-243.66415,212.20953,216.23274,-4.0798125,194.67012,249.36394,-234.95,221.59036,227.66052,-6.06582,192.501,280.00812,-265.11536,223.65915,231.55757,-31.31465,201.33255,282.28067,-256.4677,219.13545,228.26216,-15.723546,203.13812,259.7507,-232.43396,139.2649,167.43292,59.16809,127.83317,176.83893,-59.070923,77.86195,185.57336,206.18086,57.887264,206.20581,17.829344,30.295963,156.83505,347.55658,-15.023365,198.8167,108.342674,23.471413,146.5387,362.84412,-27.095293,194.70863,116.203156,24.386097,158.33995,369.87912,-13.675207,211.79764,80.16672
pushup%20(1030)_jpg.rf.eb917e8cb6a95d422a8e5f29ae085d90.jpg,pushups_up,303.48694,124.85197,-346.89935,308.09717,113.33728,-340.0722,309.01773,112.22261,-340.1975,309.95758,110.78553,-340.4196,303.67352,112.18971,-355.65723,301.28735,110.397766,-355.72723,298.4071,108.17805,-355.73898,301.01196,100.79154,-289.00204,282.27533,98.309326,-356.84494,298.06506,130.21136,-324.00223,291.62582,128.66504,-343.60587,291.07892,131.99101,-218.29887,216.69292,141.04842,-348.51602,294.53812,237.1937,-199.8854,209.8278,261.8744,-352.40793,296.62875,327.5626,-221.91937,207.0056,385.0686,-363.19046,307.19464,348.669,-238.71405,209.44736,406.70462,-407.60318,303.89386,348.26062,-262.6838,221.94325,399.85007,-404.98648,297.12625,340.95465,-233.52985,221.53963,392.7273,-366.25912,209.99228,189.78133,35.40201,167.81172,192.46733,-35.358875,184.13913,217.73047,214.19427,141.43852,211.79091,146.85889,140.63437,229.06197,432.47827,102.80708,213.66183,362.4637,132.12888,225.84512,455.1938,90.89911,201.34995,382.97357,143.87465,257.0324,444.17496,106.33658,249.68013,356.9273
pushup%20(1033)_jpg.rf.e778e977a70e02685cfc5fd92e95dcb5.jpg,pushups_up,124.2337,126.04007,-105.42122,120.25863,119.7653,-115.559654,120.501045,118.48295,-115.56864,120.802086,116.99953,-115.54946,119.89277,120.295525,-98.07695,119.87932,119.44032,-98.106514,119.87045,118.45032,-98.15035,125.56527,107.75325,-135.39937,123.56244,110.12349,-56.974422,129.2757,124.004105,-110.63546,128.94073,124.76839,-87.776306,154.721,102.12733,-157.08603,154.23701,127.00501,-3.606205,156.9923,174.19109,-180.92679,160.913,186.88057,14.26051,153.95888,231.9918,-187.49704,165.76926,240.7476,-11.777653,150.05136,242.52971,-207.64243,159.72243,247.0309,-15.424212,149.83493,253.24098,-198.8967,158.42503,248.45178,-35.5603,153.85216,250.2429,-183.98424,160.88908,247.7313,-21.196571,217.84784,139.55478,-49.95372,211.53944,157.05748,49.825848,267.35114,191.43222,-104.19396,263.93985,209.85541,15.087588,334.76837,216.57462,-102.63525,327.22678,214.005,56.049103,353.10217,216.11511,-104.42662,341.7472,208.12529,59.089558,342.5178,249.86653,-155.8528,333.99063,241.00218,17.833342
